date,strategy
2019-11-22,1.5862723958141378
2019-11-25,1.5751700690976145
2019-11-26,1.5746873592403745
2019-11-27,1.577100908526575
2019-11-28,1.5737219395258943
2019-11-29,1.575652778954855
2019-12-02,1.5775836183838154
2019-12-03,1.5814452972417365
2019-12-04,1.610407888676145
2019-12-05,1.6026845309603028
2019-12-06,1.5910994943865393
2019-12-09,1.5804798775272562
2019-12-10,1.582893426813457
2019-12-11,1.5838588465279373
2019-12-12,1.5925476239582597
2019-12-13,1.5737219395258943
2019-12-16,1.589651364814819
2019-12-17,1.5886859451003386
2019-12-18,1.590134074672059
2019-12-19,1.5886859451003386
2019-12-20,1.59351304367274
2019-12-23,1.5988228521023817
2019-12-24,1.607511629532704
2019-12-25,1.617648536534747
2019-12-26,1.6181312463919875
2019-12-27,1.6229583449643887
2019-12-30,1.6219929252499086
2019-12-31,1.6330952519664317
2020-01-02,1.6263373139650696
2020-01-03,1.651438226541557
2020-01-06,1.6876414658345675
2020-01-07,1.6726774602601233
2020-01-08,1.7040536009807326
2020-01-09,1.644680288540195
2020-01-10,1.6495073871125965
2020-01-13,1.6495073871125965
2020-01-14,1.6282681533940302
2020-01-15,1.6422667392539945
2020-01-16,1.6437148688257148
2020-01-17,1.6427494491112344
2020-01-20,1.6432321589684746
2020-01-21,1.658678874400159
2020-01-22,1.644197578682955
2020-01-23,1.6552999053994784
2020-02-03,1.6987437925510909
2020-02-04,1.685227916548367
2020-02-05,1.6741255898318437
2020-02-06,1.6659195222587613
2020-02-07,1.6736428799746035
2020-02-10,1.6799181081187253
2020-02-11,1.675573719403564
2020-02-12,1.6721947504028831
2020-02-13,1.6842624968338868
2020-02-14,1.6861933362628474
2020-02-17,1.6915031446924889
2020-02-18,1.699709212265571
2020-02-19,1.7190176065551768
2020-02-20,1.7248101248420584
2020-02-21,1.7595652345633488
2020-02-24,1.79769931328532
2020-02-25,1.7605306542778292
2020-02-26,1.770184851422632
2020-02-27,1.7706675612798721
2020-02-28,1.7484629078468257
2020-03-02,1.709363409410374
2020-03-03,1.7064671502669333
2020-03-04,1.743153099417184
2020-03-05,1.742670389559944
2020-03-06,1.7788736288529545
2020-03-09,1.7658404627074706
2020-03-10,1.743153099417184
2020-03-11,1.7605306542778292
2020-03-12,1.7412222599882234
2020-03-13,1.6900550151207683
2020-03-16,1.647576547683636
2020-03-17,1.5708256803824534
2020-03-18,1.5969936645377418
2020-03-19,1.5784479863732925
2020-03-20,1.6240118710938098
2020-03-23,1.5928803708028627
2020-03-24,1.6377106039671725
2020-03-25,1.6934286561810288
2020-03-26,1.7254795872763988
2020-03-27,1.7141828292771972
2020-03-30,1.6900995498082185
2020-03-31,1.7103578302824238
2020-04-01,1.6848499223815356
2020-04-02,1.7114837359507955
2020-04-03,1.7287076220374857
2020-04-07,1.7775345155053688
2020-04-08,1.7743181922167512
2020-04-09,1.8246454376097716
2020-04-10,1.8011958611031853
2020-04-13,1.8132923682840387
2020-04-14,1.8494973426212367
2020-04-15,1.8473969782709485
2020-04-16,1.86518060856923
2020-04-17,1.8475187454984057
2020-04-20,1.8702741365066957
2020-04-21,1.8498854255240285
2020-04-22,1.8785990682589724
2020-04-23,1.8833011442399223
2020-04-24,1.8432687644410053
2020-04-27,1.8659697692963204
2020-04-28,1.8654722723630601
2020-04-29,1.8426360240653912
2020-04-30,1.835981180373495
2020-05-06,1.873535701373894
2020-05-07,1.8799948190875326
2020-05-08,1.8949734715137976
2020-05-11,1.8744458271727928
2020-05-12,1.8971887045529647
2020-05-13,1.9243604437001745
2020-05-14,1.90630392005024
2020-05-15,1.8927121947404004
2020-05-18,1.9172024879854777
2020-05-19,1.9326499201727831
2020-05-20,1.9051196174506506
2020-05-21,1.9149999290055582
2020-05-22,1.8642714453571092
2020-05-25,1.8865989665424374
2020-05-26,1.9276834536900553
2020-05-27,1.890848305875319
2020-05-28,1.868133343511718
2020-05-29,1.9025644308476073
2020-06-01,1.9389816555694244
2020-06-02,1.9143373484398163
2020-06-03,1.9297182017082883
2020-06-04,1.9414803704148063
2020-06-05,1.9511928710080273
2020-06-08,1.9341462613196774
2020-06-09,1.9712912016459023
2020-06-10,2.0035441155335896
2020-06-11,1.9850027690096426
2020-06-12,2.009112519615025
2020-06-15,2.030161565127618
2020-06-16,2.0706149162109195
2020-06-17,2.121162112682785
2020-06-18,2.0871959547608228
2020-06-19,2.139132003522671
2020-06-22,2.1451626096888283
2020-06-23,2.1883665524911713
2020-06-24,2.171361494465419
2020-06-29,2.190239746361777
2020-06-30,2.227820898929709
2020-07-01,2.194004744114035
2020-07-02,2.1805646262217806
2020-07-03,2.2080508103832406
2020-07-06,2.2155456714703483
2020-07-07,2.268333288668747
2020-07-08,2.273012583429277
2020-07-09,2.3508933940582395
2020-07-10,2.3814604976348335
2020-07-13,2.477259861142172
2020-07-14,2.4756295600019618
2020-07-15,2.4956497606796626
2020-07-16,2.325701695914028
2020-07-17,2.358373816343672
2020-07-20,2.3499973861987558
2020-07-21,2.432772790164332
2020-07-22,2.4638685143133516
2020-07-23,2.5221265121729273
2020-07-24,2.368596487929402
2020-07-27,2.4135130330415
2020-07-28,2.418847368104675
2020-07-29,2.5123559355107483
2020-07-30,2.5248307392954805
2020-07-31,2.563631168449281
2020-08-03,2.6227570987206397
2020-08-04,2.6025633115605817
2020-08-05,2.6445061052521988
2020-08-06,2.586796140131745
2020-08-07,2.5494280401040808
2020-08-10,2.552016435950976
2020-08-11,2.5142110006636953
2020-08-12,2.4332184678426927
2020-08-13,2.3923263376196084
2020-08-14,2.4143918747701045
2020-08-17,2.4445506811215623
2020-08-18,2.4789057241019643
2020-08-19,2.408543999660697
2020-08-20,2.3950583193276023
2020-08-21,2.4157778392997518
2020-08-24,2.426124203286494
2020-08-25,2.432232297688307
2020-08-26,2.4248184543217075
2020-08-27,2.4467131323190516
2020-08-28,2.527226778217842
2020-08-31,2.509196886135441
2020-09-01,2.507152351818295
2020-09-02,2.5133680955081488
2020-09-03,2.5039971527901006
2020-09-04,2.4655039492497126
2020-09-07,2.378058234666871
2020-09-08,2.3857841165807754
2020-09-09,2.2764249535584113
2020-09-10,2.2719129884661795
2020-09-11,2.312812338090101
2020-09-14,2.28807241400718
2020-09-15,2.317008574719045
2020-09-16,2.2774271668257695
2020-09-17,2.240787103264772
2020-09-18,2.2736443612181123
2020-09-21,2.2586833562161166
2020-09-22,2.2545867473187284
2020-09-23,2.3197509844504713
2020-09-24,2.2807477703487047
2020-09-25,2.286567088717022
2020-09-28,2.249252572686683
2020-09-29,2.269266676981456
2020-09-30,2.284441857541627
2020-10-09,2.3445919801451156
2020-10-12,2.418334148920703
2020-10-13,2.442056618778942
2020-10-14,2.428387084371189
2020-10-15,2.4088513857052396
2020-10-16,2.4161562963347594
2020-10-19,2.3540649570616647
2020-10-20,2.377159499478182
2020-10-21,2.371935701463384
2020-10-22,2.333645282870962
2020-10-23,2.2573086218655503
2020-10-26,2.276400407595564
2020-10-27,2.3287824548980325
2020-10-28,2.3378997559999943
2020-10-29,2.3812711889017644
2020-10-30,2.3353845167482508
2020-11-02,2.3151252736872676
2020-11-03,2.343241470895136
2020-11-04,2.3503296390684048
2020-11-05,2.357415721636987
2020-11-06,2.298779266742403
2020-11-09,2.342125511956807
2020-11-10,2.3151679483677734
2020-11-11,2.2604326972545783
2020-11-12,2.2830092075532313
2020-11-13,2.2717180646435704
2020-11-16,2.2910724761329355
2020-11-17,2.2331643785672775
2020-11-18,2.2010682058933266
2020-11-19,2.2158678171788244
2020-11-20,2.228459896119382
2020-11-23,2.2236905994950797
2020-11-24,2.204057519133391
2020-11-25,2.1565203315173234
2020-11-26,2.1508861506727026
2020-11-27,2.1635874832125985
2020-11-30,2.168622774649976
2020-12-01,2.229332320602797
2020-12-02,2.223210910417218
2020-12-03,2.276404418373808
2020-12-04,2.303802686276181
2020-12-07,2.277620165474822
2020-12-08,2.2735416852950925
2020-12-09,2.245533137375265
2020-12-10,2.2620070079305163
2020-12-11,2.2391922574042304
2020-12-14,2.2653293761958784
2020-12-15,2.2515008830757806
2020-12-16,2.30699131645067
2020-12-17,2.375463707720888
2020-12-18,2.3817000057277014
2020-12-21,2.394643157757556
2020-12-22,2.442528618625748
2020-12-23,2.426912328740435
2020-12-24,2.3754687329408775
2020-12-25,2.3751023106499853
2020-12-28,2.499294341162386
2020-12-29,2.4702368441104934
2020-12-30,2.5294347731219884
2020-12-31,2.578131248660688
2021-01-04,2.6683011439505826
2021-01-05,2.8133550960699827
2021-01-06,2.821908997618007
2021-01-07,2.865192334102041
2021-01-08,2.772311332627879
2021-01-11,2.6690391533418
2021-01-12,2.7627889595163473
2021-01-13,2.7345445709766247
2021-01-14,2.6394893243203934
2021-01-15,2.5506141211249833
2021-01-18,2.4998878754789087
2021-01-19,2.4467438010707245
2021-01-20,2.466601237037626
2021-01-21,2.5438257468665593
2021-01-22,2.5233626323014944
2021-01-25,2.6949295054953892
2021-01-26,2.6312529887578084
2021-01-27,2.548928997355213
2021-01-28,2.513971612856907
2021-01-29,2.56332387960422
2021-02-01,2.557293755206415
2021-02-02,2.6764756413894095
2021-02-03,2.6754281622005127
2021-02-04,2.690758154135876
2021-02-05,2.721571686395167
2021-02-08,2.7224012664617456
2021-02-09,2.789926962121743
2021-02-10,2.9314146831220165
2021-02-18,2.826361063349704
2021-02-19,2.8095163863558774
2021-02-22,2.577650363025594
2021-02-23,2.58719744346874
2021-02-24,2.431198143444151
2021-02-25,2.3933247354575657
2021-02-26,2.3220498069171627
2021-03-01,2.4132761402193816
2021-03-02,2.425311652655595
2021-03-03,2.445261886771712
2021-03-04,2.3144708164033037
2021-03-05,2.3333331716833925
2021-03-08,2.216369450670972
2021-03-09,2.1779420224818202
2021-03-10,2.218027318475249
2021-03-11,2.282259307082265
2021-03-12,2.300578343171727
2021-03-15,2.2361336165711205
2021-03-16,2.239728454503627
2021-03-17,2.2973909946321904
2021-03-18,2.299768946432265
2021-03-19,2.2235392792596156
2021-03-22,2.253853513005164
2021-03-23,2.177443359663026
2021-03-24,2.1128020209808795
2021-03-25,2.1491479660607324
2021-03-26,2.2463834943614254
2021-03-29,2.2178741223107687
2021-03-30,2.244718183828509
2021-03-31,2.215012393149177
2021-04-01,2.2593685749264636
2021-04-02,2.2892275617702764
2021-04-06,2.3025332998941668
2021-04-07,2.2867727017742685
2021-04-08,2.2750379996205368
2021-04-09,2.239510754690944
2021-04-12,2.167107270265989
2021-04-13,2.177040211861761
2021-04-14,2.2764812687490643
2021-04-15,2.2767039303808394
2021-04-16,2.2754994487961384
2021-04-19,2.417676653527031
2021-04-20,2.4059940504737707
2021-04-21,2.4047263056956405
2021-04-22,2.4093916560973514
2021-04-23,2.441869242967224
2021-04-26,2.4166700244786425
2021-04-27,2.389474914260109
2021-04-28,2.451325229702731
2021-04-29,2.443338561645987
2021-04-30,2.4960826985991225
2021-05-06,2.4762292199553095
2021-05-07,2.4034492575067117
2021-05-10,2.4168542320124513
2021-05-11,2.371863557618713
2021-05-12,2.3826772221034016
2021-05-13,2.32971228420065
2021-05-14,2.4076680441900984
2021-05-17,2.518719757753821
2021-05-18,2.522324519324513
2021-05-19,2.611118752894112
2021-05-20,2.624230980073395
2021-05-21,2.608897718622838
2021-05-24,2.6128280995714737
2021-05-25,2.6380508867007446
2021-05-26,2.6225979213645805
2021-05-27,2.6358087646983273
2021-05-28,2.750268627751201
2021-05-31,2.884506921934115
2021-06-01,2.8501779563153575
2021-06-02,2.835440733383285
2021-06-03,2.82321791227633
2021-06-04,2.8982567428667827
2021-06-07,2.844001111772598
2021-06-08,2.8230181990578576
2021-06-09,2.8171477468440593
2021-06-10,2.9175086009456317
2021-06-11,2.9366934744667326
2021-06-15,2.9232289581318827
2021-06-16,2.737312077645945
2021-06-17,2.8200677773799874
2021-06-18,2.9505121406393084
2021-06-21,2.9640994619966974
2021-06-22,2.969647395969484
2021-06-23,3.049704486344601
2021-06-24,3.0096005835295756
2021-06-25,3.0604995440076923
2021-06-28,3.1418783389435703
2021-06-29,3.15086667422961
2021-06-30,3.2284974350685003
2021-07-01,3.1936766291322005
2021-07-02,3.180829239046979
2021-07-05,3.258318588041733
2021-07-06,3.262168339430117
2021-07-07,3.450319278962447
2021-07-08,3.507177384170641
2021-07-09,3.5603687050694868
2021-07-12,3.753813285346114
2021-07-13,3.7561372773635577
2021-07-14,3.5833375858759955
2021-07-15,3.658418591928734
2021-07-16,3.4832291643207527
2021-07-19,3.4317701385125714
2021-07-20,3.5066687977136612
2021-07-21,3.6902697491381806
2021-07-22,3.718759273912467
2021-07-23,3.691318553648855
2021-07-26,3.622904992001646
2021-07-27,3.404902508354141
2021-07-28,3.437277757705232
2021-07-29,3.6325811594593813
2021-07-30,3.614504012050679
2021-08-02,3.7244591635949615
2021-08-03,3.5998139263999844
2021-08-04,3.8954298045195555
2021-08-05,3.855231627141773
2021-08-06,3.925635498472456
2021-08-09,3.7995172212343973
2021-08-10,3.7216377492134964
2021-08-11,3.791776783450118
2021-08-12,3.7956823553032915
2021-08-13,3.7618948481930023
2021-08-16,3.570562142167615
2021-08-17,3.5119345282255625
2021-08-18,3.53789910730916
2021-08-19,3.6626088481523396
2021-08-20,3.6289534494753872
2021-08-23,3.724339459709355
2021-08-24,3.824687289035811
2021-08-25,3.8200858220549154
2021-08-26,3.7421567318430893
2021-08-27,3.8080707771224582
2021-08-30,3.846273062770288
2021-08-31,3.7991860198099743
2021-09-01,3.648530306704794
2021-09-02,3.6662917583737373
2021-09-03,3.528057959366599
2021-09-06,3.6864621732120835
2021-09-07,3.813317900812763
2021-09-08,3.746244030320525
2021-09-09,3.782338783308821
2021-09-10,3.802883195261263
2021-09-13,3.771026456005338
2021-09-14,3.8834507327755197
2021-09-15,3.901919863892529
2021-09-16,3.7406198083791913
2021-09-17,3.7847911623952832
2021-09-22,3.7387826948601983
2021-09-23,3.7270424106599878
2021-09-24,3.73816556861057
2021-09-27,3.6683354076124552
2021-09-28,3.5746798317869923
2021-09-29,3.4840801162951145
2021-09-30,3.651259927433048
2021-10-08,3.581824851280173
2021-10-11,3.586350650519908
2021-10-12,3.4825766851100908
2021-10-13,3.6198379675751022
2021-10-14,3.6369283332117863
2021-10-15,3.7519637672793893
2021-10-18,3.8436091861450095
2021-10-19,3.8525075884599977
2021-10-20,3.914098028627651
2021-10-21,3.881969629776412
2021-10-22,3.874827091192777
2021-10-25,4.0138975769443865
2021-10-26,4.01528564583551
2021-10-27,4.0980097139728375
2021-10-28,4.012543000332138
2021-10-29,4.052422380833228
2021-11-01,3.9866243180751457
2021-11-02,4.011173538262612
2021-11-03,3.9350493097456773
2021-11-04,3.9985419873079127
2021-11-05,3.9225014894881642
2021-11-08,4.086354400924586
2021-11-09,4.112957193988954
2021-11-10,4.011832219747139
2021-11-11,4.017215173235101
2021-11-12,4.028912661745639
2021-11-15,3.8789218323988517
2021-11-16,3.81962685378886
2021-11-17,3.8796059432062284
2021-11-18,3.871095803235227
2021-11-19,3.883061229976759
2021-11-22,4.0765901611779585
2021-11-23,4.0541286263736565
2021-11-24,3.9875552793823736
2021-11-25,3.9703166794003013
2021-11-26,4.034294374778827
2021-11-29,4.1071816365653
2021-11-30,4.083800924774115
2021-12-01,4.049173009555036
2021-12-02,4.071449096370755
2021-12-03,4.068929732726546
2021-12-06,3.955188713214695
2021-12-07,3.8395181663032534
2021-12-08,3.938077880074254
2021-12-09,3.932779277510864
2021-12-10,3.9790811125997925
2021-12-13,3.957174681306463
2021-12-14,3.8994389543462855
2021-12-15,3.855255195782463
2021-12-16,3.8525404605114852
2021-12-17,3.761463169931956
2021-12-20,3.6134378411731807
2021-12-21,3.6251682017352063
2021-12-22,3.6582529912165223
2021-12-23,3.6334767678055755
2021-12-24,3.475315062868236
2021-12-27,3.497957083842027
2021-12-28,3.6035259873085517
2021-12-29,3.5756393235540016
2021-12-30,3.5733618485905505
2021-12-31,3.6003404994511747
2022-01-04,3.515335855213462
2022-01-05,3.3695135741317515
2022-01-06,3.3687581371749205
2022-01-07,3.2942824730514655
2022-01-10,3.279450764074553
2022-01-11,3.192387027238478
2022-01-12,3.269468562935606
2022-01-13,3.20203731447947
2022-01-14,3.2165005962231703
2022-01-17,3.273017320241344
2022-01-18,3.2810826335757746
2022-01-19,3.211094967754786
2022-01-20,3.134090457464431
2022-01-21,3.0519274317614897
2022-01-24,3.0418308198195123
2022-01-25,2.925358347264894
2022-01-26,2.949850675782228
2022-01-27,2.883604943483442
2022-01-28,2.8984995892588237
2022-02-07,3.009569615428642
2022-02-08,3.053140173270842
2022-02-09,3.05482818168493
2022-02-10,3.099041017453919
2022-02-11,3.0564350358483403
2022-02-14,3.018612517646969
2022-02-15,3.024309546044515
2022-02-16,3.0583479574714483
2022-02-17,3.0442503047823637
2022-02-18,3.0898033450339666
2022-02-21,3.0821447024629065
2022-02-22,3.045597465343607
2022-02-23,3.0332481070834
2022-02-24,2.953842150834984
2022-02-25,2.9592516613158444
2022-02-28,2.959318903409263
2022-03-01,2.974974717711351
2022-03-02,2.9817545756822192
2022-03-03,3.012398420737965
2022-03-04,2.9733446766191753
2022-03-07,2.9361041503298044
2022-03-08,2.882380036381437
2022-03-09,2.826704906675604
2022-03-10,2.905455717287222
2022-03-11,2.9098917160443505
2022-03-14,2.895105053520588
2022-03-15,2.832261737794598
2022-03-16,2.805645745251826
2022-03-17,2.841873068435044
2022-03-18,2.8463090671921725
2022-03-21,2.8389157359302915
2022-03-22,2.8573990640849942
2022-03-23,2.8344797371731625
2022-03-24,2.8677497278516277
2022-03-25,2.887711722258707
2022-03-28,2.8618350628421227
2022-03-29,2.8448304009397964
2022-03-30,2.837437069677915
2022-03-31,2.8330010709207865
2022-04-01,2.847787733444549
2022-04-06,2.8352190702993507
2022-04-07,2.8403944021826675
2022-04-08,2.8470484003183607
2022-04-11,2.8721857266087567
2022-04-12,2.888451055384895
2022-04-13,2.9017590516562812
2022-04-14,2.905455717287222
2022-04-15,2.9150670479276672
2022-04-18,2.932071709829994
2022-04-19,2.9091523829181622
2022-04-20,2.8721857266087567
2022-04-21,2.9098917160443505
2022-04-22,2.920242379810984
2022-04-25,2.9002803854039048
2022-04-26,2.875143059113509
2022-04-27,2.8766217253658852
2022-04-28,2.875143059113509
2022-04-29,2.913588381675291
2022-05-05,2.9039770510348455
2022-05-06,2.8988017191515287
2022-05-09,2.9113703822967265
2022-05-10,2.8899297216372712
2022-05-11,2.875143059113509
2022-05-12,2.9032377179086573
2022-05-13,2.8736643928611327
2022-05-16,2.8463090671921725
2022-05-17,2.8655317284730635
2022-05-18,2.8352190702993507
2022-05-19,2.8455697340659842
2022-05-20,2.8618350628421227
2022-05-23,2.8640530622206875
2022-05-24,2.869228394104004
2022-05-25,2.8729250597349445
2022-05-26,2.883275723501578
2022-05-27,2.895105053520588
2022-05-30,2.8714463934825685
2022-05-31,2.8655317284730635
2022-06-01,2.8470484003183607
2022-06-02,2.8655317284730635
2022-06-06,2.859617063463559
2022-06-07,2.8485270665707367
2022-06-08,2.8618350628421227
2022-06-09,2.868489060977816
2022-06-10,2.8566597309588064
2022-06-13,2.9017590516562812
2022-06-14,2.849266399696925
2022-06-15,2.8337404040469747
2022-06-16,2.842612401561232
2022-06-17,2.863313729094499
2022-06-20,2.8514843990754892
2022-06-21,2.8470484003183607
2022-06-22,2.8448304009397964
2022-06-23,2.8485270665707367
2022-06-24,2.8285650721636575
2022-06-27,2.847787733444549
2022-06-28,2.832261737794598
2022-06-29,2.824129073406529
2022-06-30,2.8219110740279647
2022-07-01,2.7967737477375687
2022-07-04,2.809342410882767
2022-07-05,2.8063850783780144
2022-07-06,2.75315309329247
2022-07-07,2.7828105598939814
2022-07-08,2.7128154124470876
2022-07-11,2.5978424951038797
2022-07-12,2.5334111708562266
2022-07-13,2.575634148631936
2022-07-14,2.657723672141078
2022-07-15,2.6264838554722836
2022-07-18,2.6386643757619956
2022-07-19,2.604511152204567
2022-07-20,2.6061219125212807
2022-07-21,2.5519773029278148
2022-07-22,2.553081225250135
2022-07-25,2.5253528113770276
2022-07-26,2.5560921711053153
2022-07-27,2.5710069729852827
2022-07-28,2.529658655381552
2022-07-29,2.506877381428536
2022-08-01,2.599390356460857
2022-08-02,2.5339230225358156
2022-08-03,2.4619506599633127
2022-08-04,2.482537293632074
2022-08-05,2.4824477283515147
2022-08-08,2.46868861429338
2022-08-09,2.4798269447213936
2022-08-10,2.485068511981636
2022-08-11,2.4739301815536217
2022-08-12,2.485723707889166
2022-08-15,2.4883444915192867
2022-08-16,2.486378903796696
2022-08-17,2.475240573368682
2022-08-18,2.4634470470331378
2022-08-19,2.4634470470331378
2022-08-22,2.458205479772896
2022-08-23,2.4620527901419136
2022-08-24,2.4620527901419136
2022-08-25,2.4620527901419136
2022-08-26,2.4462463671402332
2022-08-29,2.428710577446108
2022-08-30,2.428710577446108
2022-08-31,2.428710577446108
2022-09-01,2.428710577446108
2022-09-02,2.428710577446108
2022-09-05,2.428710577446108
2022-09-06,2.428710577446108
2022-09-07,2.428710577446108
2022-09-08,2.428710577446108
2022-09-09,2.428710577446108
2022-09-13,2.428710577446108
2022-09-14,2.428710577446108
2022-09-15,2.428710577446108
2022-09-16,2.428710577446108
2022-09-19,2.428710577446108
2022-09-20,2.428710577446108
2022-09-21,2.428710577446108
2022-09-22,2.428710577446108
2022-09-23,2.428710577446108
2022-09-26,2.426682493658938
2022-09-27,2.4233561087813853
2022-09-28,2.4233561087813853
2022-09-29,2.4233561087813853
2022-09-30,2.4233561087813853
2022-10-10,2.4233561087813853
2022-10-11,2.4233561087813853
2022-10-12,2.4233561087813853
2022-10-13,2.4233561087813853
2022-10-14,2.4233561087813853
2022-10-17,2.4233561087813853
2022-10-18,2.4233561087813853
2022-10-19,2.4233561087813853
2022-10-20,2.4233561087813853
2022-10-21,2.4233561087813853
2022-10-24,2.4233561087813853
2022-10-25,2.4233561087813853
2022-10-26,2.4233561087813853
2022-10-27,2.4233561087813853
2022-10-28,2.4233561087813853
2022-10-31,2.4233561087813853
2022-11-01,2.4052046263843185
2022-11-02,2.3883338137065886
2022-11-03,2.4093765162429817
2022-11-04,2.4166840076528042
2022-11-07,2.3711882187431774
2022-11-08,2.3782896234387394
2022-11-09,2.3583764946733123
2022-11-10,2.3103580950927274
2022-11-11,2.3308248867448564
2022-11-14,2.305280867859581
2022-11-15,2.3370837949011545
2022-11-16,2.345890489094073
2022-11-17,2.3589883146062736
2022-11-18,2.324645407843013
2022-11-21,2.3471740424271146
2022-11-22,2.345466606193151
2022-11-23,2.3379138013365237
2022-11-24,2.312883047658166
2022-11-25,2.2792313900823213
2022-11-28,2.2409023839431375
2022-11-29,2.234678924621689
2022-11-30,2.230718541417131
2022-12-01,2.237507769767802
2022-12-02,2.250520457439921
2022-12-05,2.228455465300241
2022-12-06,2.204693166072894
2022-12-07,2.204693166072894
2022-12-08,2.2114823944235646
2022-12-09,2.2194031608326803
2022-12-12,2.2177058537450125
2022-12-13,2.2194031608326803
2022-12-14,2.24146815297236
2022-12-15,2.2244950820956833
2022-12-16,2.2143112395696773
2022-12-19,2.229587003358686
2022-12-20,2.2301527723879087
2022-12-21,2.251651995498366
2022-12-22,2.251651995498366
2022-12-23,2.2329816175340214
2022-12-26,2.235810462680134
2022-12-27,2.24146815297236
2022-12-28,2.2431654600600277
2022-12-29,2.239770845884692
2022-12-30,2.254480840644479
2023-01-03,2.2550466096737014
2023-01-04,2.2635331451120395
2023-01-05,2.2629673760828175
2023-01-06,2.246560074235363
2023-01-09,2.2708881424919327
2023-01-10,2.269756604433488
2023-01-11,2.2765458327841586
2023-01-12,2.2731512186088234
2023-01-13,2.277677370842604
2023-01-16,2.2906900585147225
2023-01-17,2.2997423629822835
2023-01-18,2.294084672690058
2023-01-19,2.3008739010407284
2023-01-20,2.319544279005073
2023-01-30,2.31671543385896
2023-01-31,2.3014396700699513
2023-02-01,2.3138865887128475
2023-02-02,2.3331227357064144
2023-02-03,2.302571208128396
2023-02-06,2.2725854495796005
2023-02-07,2.26805929734582
2023-02-08,2.26805929734582
2023-02-09,2.2731512186088234
2023-02-10,2.2584412238490366
2023-02-13,2.2725854495796005
2023-02-14,2.2708881424919327
2023-02-15,2.2635331451120395
2023-02-16,2.2629673760828175
2023-02-17,2.257875454819814
2023-02-20,2.26805929734582
2023-02-21,2.2652304521997073
2023-02-22,2.2720196805503785
2023-02-23,2.266927759287375
2023-02-24,2.2742827566672683
2023-02-27,2.26805929734582
2023-02-28,2.2708881424919327
2023-03-01,2.278808908901049
2023-03-02,2.277111601813381
2023-03-03,2.287295444339387
2023-03-06,2.302571208128396
2023-03-07,2.305400053274509
2023-03-08,2.281071985017939
2023-03-09,2.281071985017939
2023-03-10,2.296913517836171
2023-03-13,2.3127550506544026
2023-03-14,2.3427408092031983
2023-03-15,2.3410435021155305
2023-03-16,2.36084541813832
2023-03-17,2.3744238748396613
2023-03-20,2.4474080796093713
2023-03-21,2.424211549411246
2023-03-22,2.3885681005702253
2023-03-23,2.405541171446902
2023-03-24,2.4179880900897985
2023-03-27,2.4015807882423443
2023-03-28,2.38969963862867
2023-03-29,2.3981861740670087
2023-03-30,2.4027123263007892
2023-03-31,2.4213827042651332
2023-04-03,2.38743656251178
2023-04-04,2.414593475914463
2023-04-06,2.449105386697039
2023-04-07,2.447973848638594
2023-04-10,2.424777318440469
2023-04-11,2.4383557751418103
2023-04-12,2.455328846018487
2023-04-13,2.4581576911645997
2023-04-14,2.469473071749051
2023-04-17,2.4457107725217035
2023-04-18,2.4349611609664747
2023-04-19,2.4304350087326942
2023-04-20,2.4366584680541425
2023-04-21,2.4253430874696917
2023-04-24,2.4191196281482434
2023-04-25,2.441184620287923
2023-04-26,2.445145003492481
2023-04-27,2.4508026937847065
2023-04-28,2.431000777761917
2023-05-04,2.485880373596505
2023-05-05,2.4971957541809564
2023-05-08,2.4706046098074963
2023-05-09,2.475696531070499
2023-05-10,2.4875776806841725
2023-05-11,2.4853146045672827
2023-05-12,2.4689073027198285
2023-05-15,2.478525376216612
2023-05-16,2.4711703788367188
2023-05-17,2.4621180743691577
2023-05-18,2.4575919221353772
2023-05-19,2.449105386697039
2023-05-22,2.4587234601938226
2023-05-23,2.449105386697039
2023-05-24,2.4615523053399353
2023-05-25,2.451934231843152
2023-05-26,2.4377900061125874
2023-05-29,2.440053082229478
2023-05-30,2.432132315820362
2023-05-31,2.4689073027198285
2023-06-01,2.4672099956321607
2023-06-02,2.474564993012054
2023-06-05,2.4457107725217035
2023-06-06,2.464381150486048
2023-06-07,2.4677757646613836
2023-06-08,2.453631538930819
2023-06-09,2.474564993012054
2023-06-12,2.4762623000997217
2023-06-13,2.481919990391947
2023-06-14,2.4677757646613836
2023-06-15,2.4485396176678162
2023-06-16,2.465512688544493
2023-06-19,2.469473071749051
2023-06-20,2.4739992239828315
2023-06-21,2.4638153814568255
2023-06-26,2.46268384339838
2023-06-27,2.46042076728149
2023-06-28,2.451934231843152
2023-06-29,2.4564603840769323
2023-06-30,2.4598549982522675
2023-07-03,2.4649469195152705
2023-07-04,2.4683415336906056
2023-07-05,2.4700388407782734
2023-07-06,2.4689073027198285
2023-07-07,2.465512688544493
2023-07-10,2.471736147865941
2023-07-11,2.4739992239828315
2023-07-12,2.472301916895164
2023-07-13,2.493235370976399
2023-07-14,2.481919990391947
2023-07-17,2.492103832917953
2023-07-18,2.501156137385514
2023-07-19,2.530010357875865
2023-07-20,2.528313050788197
2023-07-21,2.5186949772914136
2023-07-24,2.5124715179699657
2023-07-25,2.500024599327069
2023-07-26,2.510774210882298
2023-07-27,2.515866132145301
2023-07-28,2.490972294859508
2023-07-31,2.493801140005621
2023-08-01,2.5034192135024047
2023-08-02,2.502853444473182
2023-08-03,2.492103832917953
